state_name,year,access,mtbs_class,area_km2
Nevada,1987,roadless,6,0.0
Nevada,1987,wilderness,0,0.0
Nevada,1987,wilderness,1,0.362934
Nevada,1987,wilderness,2,0.40540499999999996
Nevada,1987,wilderness,3,0.66978
Nevada,1987,wilderness,4,0.45316799999999996
Nevada,1987,wilderness,5,0.0
Nevada,1987,wilderness,6,0.0
Nevada,1988,roaded,0,0.0
Nevada,1988,roaded,1,0.0675
Nevada,1988,roaded,2,0.07513199999999999
Nevada,1988,roaded,3,0.067491
Nevada,1988,roaded,4,0.054189
Nevada,1988,roaded,5,0.0
Nevada,1988,roaded,6,0.0
Nevada,1988,roadless,0,0.0
Nevada,1988,roadless,1,0.0045000000000000005
Nevada,1988,roadless,2,0.010232999999999999
Nevada,1988,roadless,3,0.048276000000000006
Nevada,1988,roadless,4,0.039411
Nevada,1988,roadless,5,0.0
Nevada,1988,roadless,6,0.0
Nevada,1988,wilderness,0,0.0
Nevada,1988,wilderness,1,0.0
Nevada,1988,wilderness,2,0.0
Nevada,1988,wilderness,3,0.0
Nevada,1988,wilderness,4,0.0
Nevada,1988,wilderness,5,0.0
Nevada,1988,wilderness,6,0.0
Nevada,1989,roaded,0,0.0
Nevada,1989,roaded,1,0.00243
Nevada,1989,roaded,2,0.0072629999999999995
Nevada,1989,roaded,3,0.045584999999999994
Nevada,1989,roaded,4,0.07037099999999999
Nevada,1989,roaded,5,0.0
Nevada,1989,roaded,6,0.0
Nevada,1989,roadless,0,0.0
Nevada,1989,roadless,1,0.04167
Nevada,1989,roadless,2,0.085437
Nevada,1989,roadless,3,0.163215
Nevada,1989,roadless,4,0.087129
Nevada,1989,roadless,5,0.0
Nevada,1989,roadless,6,0.0
Nevada,1989,wilderness,0,0.0
Nevada,1989,wilderness,1,0.0
Nevada,1989,wilderness,2,0.0
Nevada,1989,wilderness,3,0.0
Nevada,1989,wilderness,4,0.0
Nevada,1989,wilderness,5,0.0
Nevada,1989,wilderness,6,0.0
Nevada,1990,roaded,0,0.0
Nevada,1990,roaded,1,0.008379
Nevada,1990,roaded,2,0.008091
Nevada,1990,roaded,3,0.0045000000000000005
Nevada,1990,roaded,4,0.0108
Nevada,1990,roaded,5,0.0009
Nevada,1990,roaded,6,0.0
Nevada,1990,roadless,0,0.0
Nevada,1990,roadless,1,0.0
Nevada,1990,roadless,2,0.0
Nevada,1990,roadless,3,0.0
Nevada,1990,roadless,4,0.0
Nevada,1990,roadless,5,0.0
Nevada,1990,roadless,6,0.0
Nevada,1990,wilderness,0,0.0
Nevada,1990,wilderness,1,0.0
Nevada,1990,wilderness,2,0.0
Nevada,1990,wilderness,3,0.0
Nevada,1990,wilderness,4,0.0
Nevada,1990,wilderness,5,0.0
Nevada,1990,wilderness,6,0.0
Nevada,1991,roaded,0,0.0
Nevada,1991,roaded,1,0.048167999999999996
Nevada,1991,roaded,2,0.05985
Nevada,1991,roaded,3,0.028512
Nevada,1991,roaded,4,0.0351
Nevada,1991,roaded,5,0.0
Nevada,1991,roaded,6,0.0
Nevada,1991,roadless,0,0.0
Nevada,1991,roadless,1,0.0
Nevada,1991,roadless,2,0.0
Nevada,1991,roadless,3,0.0009
Nevada,1991,roadless,4,0.0
Nevada,1991,roadless,5,0.0
Nevada,1991,roadless,6,0.0
Nevada,1991,wilderness,0,0.0
Nevada,1991,wilderness,1,0.015732
Nevada,1991,wilderness,2,0.02025
Nevada,1991,wilderness,3,0.011987999999999999
Nevada,1991,wilderness,4,0.0018
Nevada,1991,wilderness,5,0.0
Nevada,1991,wilderness,6,0.0
Nevada,1992,roaded,0,0.0
Nevada,1992,roaded,1,0.378666
Nevada,1992,roaded,2,0.43010999999999994
Nevada,1992,roaded,3,0.36155699999999996
Nevada,1992,roaded,4,0.331137
Nevada,1992,roaded,5,0.030959999999999998
Nevada,1992,roaded,6,0.0
Nevada,1992,roadless,0,0.0
Nevada,1992,roadless,1,2.7749789999999996
Nevada,1992,roadless,2,3.569814
Nevada,1992,roadless,3,2.283894
Nevada,1992,roadless,4,1.833543
Nevada,1992,roadless,5,0.05454
Nevada,1992,roadless,6,0.0
Nevada,1992,wilderness,0,0.0
Nevada,1992,wilderness,1,0.039177
Nevada,1992,wilderness,2,0.0747
Nevada,1992,wilderness,3,0.044657999999999996
Nevada,1992,wilderness,4,0.017568
Nevada,1992,wilderness,5,0.0
Nevada,1992,wilderness,6,0.0
Nevada,1993,roaded,0,0.0
Nevada,1993,roaded,1,0.014715
Nevada,1993,roaded,2,0.004932000000000001
Nevada,1993,roaded,3,0.00873
Nevada,1993,roaded,4,0.0009
Nevada,1993,roaded,5,0.0
Nevada,1993,roaded,6,0.0
Nevada,1993,roadless,0,0.0
Nevada,1993,roadless,1,0.9290699999999998
Nevada,1993,roadless,2,0.9457559999999999
Nevada,1993,roadless,3,3.2324669999999998
Nevada,1993,roadless,4,3.2237999999999998
Nevada,1993,roadless,5,0.0
Nevada,1993,roadless,6,0.0
Nevada,1993,wilderness,0,0.0
Nevada,1993,wilderness,1,0.0
Nevada,1993,wilderness,2,0.0
Nevada,1993,wilderness,3,0.0
Nevada,1993,wilderness,4,0.0
Nevada,1993,wilderness,5,0.0
Nevada,1993,wilderness,6,0.0
Nevada,1994,roaded,0,0.0
Nevada,1994,roaded,1,0.006731999999999999
Nevada,1994,roaded,2,0.0025109999999999998
Nevada,1994,roaded,3,0.0
Nevada,1994,roaded,4,0.0
Nevada,1994,roaded,5,0.0
Nevada,1994,roaded,6,0.0
Nevada,1994,roadless,0,0.0
Nevada,1994,roadless,1,0.0045000000000000005
Nevada,1994,roadless,2,0.000189
Nevada,1994,roadless,3,0.0
Nevada,1994,roadless,4,0.0009
Nevada,1994,roadless,5,0.0
Nevada,1994,roadless,6,0.0
Nevada,1994,wilderness,0,0.0
Nevada,1994,wilderness,1,0.0
Nevada,1994,wilderness,2,0.0
Nevada,1994,wilderness,3,0.0
Nevada,1994,wilderness,4,0.0
Nevada,1994,wilderness,5,0.0
Nevada,1994,wilderness,6,0.0
Nevada,1995,roaded,0,0.0
Nevada,1995,roaded,1,0.025677
Nevada,1995,roaded,2,0.014732999999999998
Nevada,1995,roaded,3,0.035568
Nevada,1995,roaded,4,0.035234999999999995
Nevada,1995,roaded,5,0.0
Nevada,1995,roaded,6,0.0
Nevada,1995,roadless,0,0.0
Nevada,1995,roadless,1,0.544365
Nevada,1995,roadless,2,0.098523
Nevada,1995,roadless,3,0.08500499999999998
Nevada,1995,roadless,4,0.042300000000000004
Nevada,1995,roadless,5,0.0
Nevada,1995,roadless,6,0.0
Nevada,1995,wilderness,0,0.0
Nevada,1995,wilderness,1,0.218358
Nevada,1995,wilderness,2,0.078444
Nevada,1995,wilderness,3,0.063927
Nevada,1995,wilderness,4,0.063765
Nevada,1995,wilderness,5,0.0009
Nevada,1995,wilderness,6,0.0
Nevada,1996,roaded,0,0.0
Nevada,1996,roaded,1,0.8973809999999999
Nevada,1996,roaded,2,1.440873
Nevada,1996,roaded,3,1.5451650000000001
Nevada,1996,roaded,4,1.106235
Nevada,1996,roaded,5,0.006515999999999999
Nevada,1996,roaded,6,0.0
Nevada,1996,roadless,0,0.0
Nevada,1996,roadless,1,1.206081
Nevada,1996,roadless,2,1.04202
Nevada,1996,roadless,3,1.460556
Nevada,1996,roadless,4,1.852812
Nevada,1996,roadless,5,0.0018
Nevada,1996,roadless,6,0.0
Nevada,1996,wilderness,0,0.0
Nevada,1996,wilderness,1,0.467316
Nevada,1996,wilderness,2,1.101015
Nevada,1996,wilderness,3,0.7407630000000001
Nevada,1996,wilderness,4,0.161406
Nevada,1996,wilderness,5,0.111348
Nevada,1996,wilderness,6,0.0
Nevada,1997,roaded,0,0.0
Nevada,1997,roaded,1,0.1764
Nevada,1997,roaded,2,0.1215
Nevada,1997,roaded,3,0.4473
Nevada,1997,roaded,4,2.0034
Nevada,1997,roaded,5,0.0036
Nevada,1997,roaded,6,0.0
Nevada,1997,roadless,0,0.0
Nevada,1997,roadless,1,0.0
Nevada,1997,roadless,2,0.0
Nevada,1997,roadless,3,0.0
Nevada,1997,roadless,4,0.0
Nevada,1997,roadless,5,0.0
Nevada,1997,roadless,6,0.0
Nevada,1997,wilderness,0,0.0
Nevada,1997,wilderness,1,0.0
Nevada,1997,wilderness,2,0.0
Nevada,1997,wilderness,3,0.0
Nevada,1997,wilderness,4,0.0
Nevada,1997,wilderness,5,0.0
Nevada,1997,wilderness,6,0.0
Nevada,1998,roaded,0,0.0
Nevada,1998,roaded,1,0.008118
Nevada,1998,roaded,2,0.005048999999999999
Nevada,1998,roaded,3,0.0
Nevada,1998,roaded,4,0.0
Nevada,1998,roaded,5,0.0
Nevada,1998,roaded,6,0.0
Nevada,1998,roadless,0,0.0
Nevada,1998,roadless,1,0.001242
Nevada,1998,roadless,2,5.4000000000000005e-05
Nevada,1998,roadless,3,0.0
Nevada,1998,roadless,4,0.0
Nevada,1998,roadless,5,0.0
Nevada,1998,roadless,6,0.0
Nevada,1998,wilderness,0,0.0
Nevada,1998,wilderness,1,0.02844
Nevada,1998,wilderness,2,0.035397
Nevada,1998,wilderness,3,0.0
Nevada,1998,wilderness,4,0.0
Nevada,1998,wilderness,5,0.0
Nevada,1998,wilderness,6,0.0
Nevada,1999,roaded,0,0.0
Nevada,1999,roaded,1,0.197163
Nevada,1999,roaded,2,0.10071899999999999
Nevada,1999,roaded,3,0.14076
Nevada,1999,roaded,4,0.111078
Nevada,1999,roaded,5,0.00855
Nevada,1999,roaded,6,0.0
Nevada,1999,roadless,0,0.0
Nevada,1999,roadless,1,1.756629
Nevada,1999,roadless,2,0.622395
Nevada,1999,roadless,3,1.307835
Nevada,1999,roadless,4,0.8865539999999998
Nevada,1999,roadless,5,0.022949999999999998
Nevada,1999,roadless,6,0.0
Nevada,1999,wilderness,0,0.0
Nevada,1999,wilderness,1,0.08294399999999999
Nevada,1999,wilderness,2,0.053118
Nevada,1999,wilderness,3,0.11536199999999999
Nevada,1999,wilderness,4,0.046368
Nevada,1999,wilderness,5,0.0
Nevada,1999,wilderness,6,0.0
Nevada,2000,roaded,0,0.0
Nevada,2000,roaded,1,1.392831
Nevada,2000,roaded,2,1.323378
Nevada,2000,roaded,3,4.523301
Nevada,2000,roaded,4,5.411232
Nevada,2000,roaded,5,0.0007109999999999999
Nevada,2000,roaded,6,0.0
Nevada,2000,roadless,0,0.0
Nevada,2000,roadless,1,0.964899
Nevada,2000,roadless,2,0.852174
Nevada,2000,roadless,3,1.807686
Nevada,2000,roadless,4,1.196217
Nevada,2000,roadless,5,0.002781
Nevada,2000,roadless,6,0.0
Nevada,2000,wilderness,0,0.0
Nevada,2000,wilderness,1,2.053935
Nevada,2000,wilderness,2,3.0330539999999995
Nevada,2000,wilderness,3,6.296012999999999
Nevada,2000,wilderness,4,2.2125509999999995
Nevada,2000,wilderness,5,0.0019079999999999998
Nevada,2000,wilderness,6,0.0
Nevada,2001,roaded,0,0.0
Nevada,2001,roaded,1,2.9987459999999997
Nevada,2001,roaded,2,7.002539999999999
Nevada,2001,roaded,3,9.093717
Nevada,2001,roaded,4,4.707693
Nevada,2001,roaded,5,0.009000000000000001
Nevada,2001,roaded,6,0.0
Nevada,2001,roadless,0,0.0
Nevada,2001,roadless,1,4.464512999999999
Nevada,2001,roadless,2,7.9498619999999995
Nevada,2001,roadless,3,9.457559999999999
Nevada,2001,roadless,4,3.657456
Nevada,2001,roadless,5,0.026099999999999998
Nevada,2001,roadless,6,0.0
Nevada,2001,wilderness,0,0.0
Nevada,2001,wilderness,1,3.0017340000000003
Nevada,2001,wilderness,2,4.262598
Nevada,2001,wilderness,3,5.9861249999999995
Nevada,2001,wilderness,4,2.093787
Nevada,2001,wilderness,5,0.0
Nevada,2001,wilderness,6,0.0
Nevada,2002,roaded,0,0.0
Nevada,2002,roaded,1,0.7003439999999999
Nevada,2002,roaded,2,0.859824
Nevada,2002,roaded,3,1.7305380000000001
Nevada,2002,roaded,4,0.572031
Nevada,2002,roaded,5,0.0009
Nevada,2002,roaded,6,0.0
Nevada,2002,roadless,0,0.0
Nevada,2002,roadless,1,1.854828
Nevada,2002,roadless,2,3.4479629999999997
Nevada,2002,roadless,3,14.590971
Nevada,2002,roadless,4,7.395282
Nevada,2002,roadless,5,0.0009
Nevada,2002,roadless,6,0.0
Nevada,2002,wilderness,0,0.0
Nevada,2002,wilderness,1,0.21090599999999998
Nevada,2002,wilderness,2,0.20523600000000003
Nevada,2002,wilderness,3,0.710604
Nevada,2002,wilderness,4,0.311787
Nevada,2002,wilderness,5,0.0
Nevada,2002,wilderness,6,0.0
Nevada,2003,roaded,0,0.0
Nevada,2003,roaded,1,0.08946899999999999
Nevada,2003,roaded,2,0.28826999999999997
Nevada,2003,roaded,3,0.279441
Nevada,2003,roaded,4,0.010728
Nevada,2003,roaded,5,0.0
Nevada,2003,roaded,6,0.0
Nevada,2003,roadless,0,0.0
Nevada,2003,roadless,1,0.0
Nevada,2003,roadless,2,0.0
Nevada,2003,roadless,3,0.0
Nevada,2003,roadless,4,0.0
Nevada,2003,roadless,5,0.0
Nevada,2003,roadless,6,0.0
Nevada,2003,wilderness,0,0.0
Nevada,2003,wilderness,1,0.0
Nevada,2003,wilderness,2,0.0
Nevada,2003,wilderness,3,0.0
Nevada,2003,wilderness,4,0.0
Nevada,2003,wilderness,5,0.0
Nevada,2003,wilderness,6,0.0
Nevada,2004,roaded,0,0.0
Nevada,2004,roaded,1,0.9154799999999998
Nevada,2004,roaded,2,2.193453
Nevada,2004,roaded,3,3.2594669999999994
Nevada,2004,roaded,4,2.876526
Nevada,2004,roaded,5,0.008100000000000001
Nevada,2004,roaded,6,0.0
Nevada,2004,roadless,0,0.0
Nevada,2004,roadless,1,0.286191
Nevada,2004,roadless,2,0.26823600000000003
Nevada,2004,roadless,3,0.19316699999999998
Nevada,2004,roadless,4,0.013374000000000002
Nevada,2004,roadless,5,0.000558
Nevada,2004,roadless,6,0.0
Nevada,2004,wilderness,0,0.0
Nevada,2004,wilderness,1,1.7530290000000002
Nevada,2004,wilderness,2,2.519811
Nevada,2004,wilderness,3,2.092266
Nevada,2004,wilderness,4,0.6246
Nevada,2004,wilderness,5,0.031842
Nevada,2004,wilderness,6,0.0
Nevada,2005,roaded,0,0.0
Nevada,2005,roaded,1,0.41474700000000003
Nevada,2005,roaded,2,0.147771
Nevada,2005,roaded,3,0.400518
Nevada,2005,roaded,4,1.124928
Nevada,2005,roaded,5,0.015300000000000001
Nevada,2005,roaded,6,0.0
Nevada,2005,roadless,0,0.0
Nevada,2005,roadless,1,0.0054
Nevada,2005,roadless,2,0.0225
Nevada,2005,roadless,3,0.0
Nevada,2005,roadless,4,0.0
Nevada,2005,roadless,5,0.0
Nevada,2005,roadless,6,0.0
Nevada,2005,wilderness,0,0.0
Nevada,2005,wilderness,1,0.0
Nevada,2005,wilderness,2,0.0
Nevada,2005,wilderness,3,0.0
Nevada,2005,wilderness,4,0.0
Nevada,2005,wilderness,5,0.0
Nevada,2005,wilderness,6,0.0
Nevada,2006,roaded,0,0.0
Nevada,2006,roaded,1,0.466524
Nevada,2006,roaded,2,1.115136
Nevada,2006,roaded,3,6.139629
Nevada,2006,roaded,4,2.059236
Nevada,2006,roaded,5,0.0018
Nevada,2006,roaded,6,0.0
Nevada,2006,roadless,0,0.0
Nevada,2006,roadless,1,1.421892
Nevada,2006,roadless,2,2.3653079999999997
Nevada,2006,roadless,3,6.897645
Nevada,2006,roadless,4,2.004255
Nevada,2006,roadless,5,0.0
Nevada,2006,roadless,6,0.0
Nevada,2006,wilderness,0,0.0
Nevada,2006,wilderness,1,0.735732
Nevada,2006,wilderness,2,0.997389
Nevada,2006,wilderness,3,1.527381
Nevada,2006,wilderness,4,0.370368
Nevada,2006,wilderness,5,0.0
Nevada,2006,wilderness,6,0.0
Nevada,2007,roaded,0,0.0
Nevada,2007,roaded,1,3.3684839999999996
Nevada,2007,roaded,2,1.148868
Nevada,2007,roaded,3,2.360331
Nevada,2007,roaded,4,1.935918
Nevada,2007,roaded,5,0.08055
Nevada,2007,roaded,6,0.0
Nevada,2007,roadless,0,0.0
Nevada,2007,roadless,1,2.9695319999999996
Nevada,2007,roadless,2,2.032452
Nevada,2007,roadless,3,5.148638999999999
Nevada,2007,roadless,4,3.7396890000000003
Nevada,2007,roadless,5,0.058949999999999995
Nevada,2007,roadless,6,0.0
Nevada,2007,wilderness,0,0.0
Nevada,2007,wilderness,1,0.377946
Nevada,2007,wilderness,2,0.46548
Nevada,2007,wilderness,3,0.79263
Nevada,2007,wilderness,4,0.3375989999999999
Nevada,2007,wilderness,5,0.0036
Nevada,2007,wilderness,6,0.0
Nevada,2008,roaded,0,0.0
Nevada,2008,roaded,1,0.44766899999999993
Nevada,2008,roaded,2,1.1292029999999997
Nevada,2008,roaded,3,0.813258
Nevada,2008,roaded,4,0.5659019999999999
Nevada,2008,roaded,5,0.000918
Nevada,2008,roaded,6,0.0
Nevada,2008,roadless,0,0.0
Nevada,2008,roadless,1,2.201121
Nevada,2008,roadless,2,5.772366
Nevada,2008,roadless,3,13.340663999999999
Nevada,2008,roadless,4,5.681691
Nevada,2008,roadless,5,0.019782
Nevada,2008,roadless,6,0.0
Nevada,2008,wilderness,0,0.0
Nevada,2008,wilderness,1,8.81271
Nevada,2008,wilderness,2,19.983825
Nevada,2008,wilderness,3,19.579131
Nevada,2008,wilderness,4,11.567276999999999
Nevada,2008,wilderness,5,0.0126
Nevada,2008,wilderness,6,0.0
Nevada,2009,roaded,0,0.0
Nevada,2009,roaded,1,0.0
Nevada,2009,roaded,2,0.0
Nevada,2009,roaded,3,0.0
Nevada,2009,roaded,4,0.0
Nevada,2009,roaded,5,0.0
Nevada,2009,roaded,6,0.0
Nevada,2009,roadless,0,0.0
Nevada,2009,roadless,1,0.0
Nevada,2009,roadless,2,0.0
Nevada,2009,roadless,3,0.0
Nevada,2009,roadless,4,0.0
Nevada,2009,roadless,5,0.0
Nevada,2009,roadless,6,0.0
Nevada,2009,wilderness,0,0.0
Nevada,2009,wilderness,1,0.0
Nevada,2009,wilderness,2,0.0
Nevada,2009,wilderness,3,0.0
Nevada,2009,wilderness,4,0.0
Nevada,2009,wilderness,5,0.0
Nevada,2009,wilderness,6,0.0
Nevada,2010,roaded,0,0.0
Nevada,2010,roaded,1,0.0
Nevada,2010,roaded,2,0.0
Nevada,2010,roaded,3,0.0
Nevada,2010,roaded,4,0.0
Nevada,2010,roaded,5,0.0
Nevada,2010,roaded,6,0.0
Nevada,2010,roadless,0,0.0
Nevada,2010,roadless,1,0.0
Nevada,2010,roadless,2,0.0
Nevada,2010,roadless,3,0.0
Nevada,2010,roadless,4,0.0
Nevada,2010,roadless,5,0.0
Nevada,2010,roadless,6,0.0
Nevada,2010,wilderness,0,0.0
Nevada,2010,wilderness,1,0.0
Nevada,2010,wilderness,2,0.0
Nevada,2010,wilderness,3,0.0
Nevada,2010,wilderness,4,0.0
Nevada,2010,wilderness,5,0.0
Nevada,2010,wilderness,6,0.0
Nevada,2011,roaded,0,0.0
Nevada,2011,roaded,1,0.028997999999999996
Nevada,2011,roaded,2,0.013832999999999998
Nevada,2011,roaded,3,0.046764
Nevada,2011,roaded,4,0.01359
Nevada,2011,roaded,5,0.0
Nevada,2011,roaded,6,0.0
Nevada,2011,roadless,0,0.0
Nevada,2011,roadless,1,0.10330199999999999
Nevada,2011,roadless,2,0.342567
Nevada,2011,roadless,3,0.262836
Nevada,2011,roadless,4,0.061110000000000005
Nevada,2011,roadless,5,0.0009
Nevada,2011,roadless,6,0.0
Nevada,2011,wilderness,0,0.0
Nevada,2011,wilderness,1,0.0
Nevada,2011,wilderness,2,0.0
Nevada,2011,wilderness,3,0.0
Nevada,2011,wilderness,4,0.0
Nevada,2011,wilderness,5,0.0
Nevada,2011,wilderness,6,0.0
Nevada,2012,roaded,0,0.0
Nevada,2012,roaded,1,0.149688
Nevada,2012,roaded,2,2.691216
Nevada,2012,roaded,3,0.707328
Nevada,2012,roaded,4,0.54441
Nevada,2012,roaded,5,0.0
Nevada,2012,roaded,6,0.10849500000000001
Nevada,2012,roadless,0,0.0
Nevada,2012,roadless,1,1.5803909999999999
Nevada,2012,roadless,2,15.840836999999999
Nevada,2012,roadless,3,8.536850999999999
Nevada,2012,roadless,4,1.3849109999999998
Nevada,2012,roadless,5,0.0054
Nevada,2012,roadless,6,0.660069
Nevada,2012,wilderness,0,0.0
Nevada,2012,wilderness,1,0.019799999999999998
Nevada,2012,wilderness,2,0.26621100000000003
Nevada,2012,wilderness,3,0.470538
Nevada,2012,wilderness,4,0.47663999999999995
Nevada,2012,wilderness,5,0.0
Nevada,2012,wilderness,6,0.07722899999999999
Nevada,2013,roaded,0,0.0
Nevada,2013,roaded,1,1.8831689999999996
Nevada,2013,roaded,2,7.960139999999999
Nevada,2013,roaded,3,19.977128999999998
Nevada,2013,roaded,4,8.355528
Nevada,2013,roaded,5,0.0009
Nevada,2013,roaded,6,0.33166799999999996
Nevada,2013,roadless,0,0.0
Nevada,2013,roadless,1,0.541656
Nevada,2013,roadless,2,1.4341139999999999
Nevada,2013,roadless,3,6.099174
Nevada,2013,roadless,4,5.714847
Nevada,2013,roadless,5,0.0
Nevada,2013,roadless,6,0.804744
Nevada,2013,wilderness,0,0.0
Nevada,2013,wilderness,1,3.234591
Nevada,2013,wilderness,2,9.609534
Nevada,2013,wilderness,3,30.416733000000004
Nevada,2013,wilderness,4,20.642111999999997
Nevada,2013,wilderness,5,0.0018
Nevada,2013,wilderness,6,2.897388
Nevada,2014,roaded,0,0.0
Nevada,2014,roaded,1,0.05186699999999999
Nevada,2014,roaded,2,0.7239329999999999
Nevada,2014,roaded,3,0.12804300000000002
Nevada,2014,roaded,4,0.026828999999999995
Nevada,2014,roaded,5,0.0
Nevada,2014,roaded,6,0.0
Nevada,2014,roadless,0,0.0
Nevada,2014,roadless,1,0.7569089999999999
Nevada,2014,roadless,2,4.182147
Nevada,2014,roadless,3,1.2790529999999998
Nevada,2014,roadless,4,0.677583
Nevada,2014,roadless,5,0.0027
Nevada,2014,roadless,6,0.0
Nevada,2014,wilderness,0,0.0
Nevada,2014,wilderness,1,6.2391239999999994
Nevada,2014,wilderness,2,37.645514999999996
Nevada,2014,wilderness,3,19.567403999999996
Nevada,2014,wilderness,4,4.9205879999999995
Nevada,2014,wilderness,5,0.0387
Nevada,2014,wilderness,6,0.0018
Nevada,2015,roaded,0,0.0
Nevada,2015,roaded,1,0.0
Nevada,2015,roaded,2,0.0
Nevada,2015,roaded,3,0.0
Nevada,2015,roaded,4,0.0
Nevada,2015,roaded,5,0.0
Nevada,2015,roaded,6,0.0
Nevada,2015,roadless,0,0.0
Nevada,2015,roadless,1,0.0
Nevada,2015,roadless,2,0.0
Nevada,2015,roadless,3,0.0
Nevada,2015,roadless,4,0.0
Nevada,2015,roadless,5,0.0
Nevada,2015,roadless,6,0.0
Nevada,2015,wilderness,0,0.0
Nevada,2015,wilderness,1,0.0
Nevada,2015,wilderness,2,0.0
Nevada,2015,wilderness,3,0.0
Nevada,2015,wilderness,4,0.0
Nevada,2015,wilderness,5,0.0
Nevada,2015,wilderness,6,0.0
Nevada,2016,roaded,0,0.0
Nevada,2016,roaded,1,0.6812999999999999
Nevada,2016,roaded,2,0.6021
Nevada,2016,roaded,3,0.9621
Nevada,2016,roaded,4,1.0953
Nevada,2016,roaded,5,0.0045000000000000005
Nevada,2016,roaded,6,0.0
Nevada,2016,roadless,0,0.0
Nevada,2016,roadless,1,0.0
Nevada,2016,roadless,2,0.0
Nevada,2016,roadless,3,0.0
Nevada,2016,roadless,4,0.0
Nevada,2016,roadless,5,0.0
Nevada,2016,roadless,6,0.0
Nevada,2016,wilderness,0,0.0
Nevada,2016,wilderness,1,0.0
Nevada,2016,wilderness,2,0.0
Nevada,2016,wilderness,3,0.0
Nevada,2016,wilderness,4,0.0
Nevada,2016,wilderness,5,0.0
Nevada,2016,wilderness,6,0.0
Nevada,2017,roaded,0,0.0
Nevada,2017,roaded,1,0.034974000000000005
Nevada,2017,roaded,2,0.030869999999999998
Nevada,2017,roaded,3,0.0315
Nevada,2017,roaded,4,0.0018
Nevada,2017,roaded,5,0.0018
Nevada,2017,roaded,6,0.0
Nevada,2017,roadless,0,0.0
Nevada,2017,roadless,1,0.0405
Nevada,2017,roadless,2,0.039123
Nevada,2017,roadless,3,0.011699999999999999
Nevada,2017,roadless,4,0.0
Nevada,2017,roadless,5,0.0
Nevada,2017,roadless,6,0.0
Nevada,2017,wilderness,0,0.0
Nevada,2017,wilderness,1,0.0
Nevada,2017,wilderness,2,0.0
Nevada,2017,wilderness,3,0.0
Nevada,2017,wilderness,4,0.0
Nevada,2017,wilderness,5,0.0
Nevada,2017,wilderness,6,0.0
Nevada,2018,roaded,0,0.0
Nevada,2018,roaded,1,5.668686
Nevada,2018,roaded,2,6.380577
Nevada,2018,roaded,3,6.153903000000001
Nevada,2018,roaded,4,11.999222999999999
Nevada,2018,roaded,5,0.0045000000000000005
Nevada,2018,roaded,6,0.0
Nevada,2018,roadless,0,0.0
Nevada,2018,roadless,1,2.6424539999999994
Nevada,2018,roadless,2,5.042214
Nevada,2018,roadless,3,8.789048999999999
Nevada,2018,roadless,4,7.122717
Nevada,2018,roadless,5,0.0036
Nevada,2018,roadless,6,0.0
Nevada,2018,wilderness,0,0.0
Nevada,2018,wilderness,1,0.094104
Nevada,2018,wilderness,2,0.299583
Nevada,2018,wilderness,3,0.17743499999999998
Nevada,2018,wilderness,4,0.030600000000000002
Nevada,2018,wilderness,5,0.0
Nevada,2018,wilderness,6,0.0
Nevada,2019,roaded,0,0.0
Nevada,2019,roaded,1,0.403758
Nevada,2019,roaded,2,0.957483
Nevada,2019,roaded,3,3.1521600000000003
Nevada,2019,roaded,4,0.963801
Nevada,2019,roaded,5,0.0009
Nevada,2019,roaded,6,0.0
Nevada,2019,roadless,0,0.0
Nevada,2019,roadless,1,0.7221420000000001
Nevada,2019,roadless,2,1.478817
Nevada,2019,roadless,3,1.637559
Nevada,2019,roadless,4,0.502299
Nevada,2019,roadless,5,0.0
Nevada,2019,roadless,6,0.0
Nevada,2019,wilderness,0,0.0
Nevada,2019,wilderness,1,0.0
Nevada,2019,wilderness,2,0.0
Nevada,2019,wilderness,3,0.0
Nevada,2019,wilderness,4,0.0
Nevada,2019,wilderness,5,0.0
Nevada,2019,wilderness,6,0.0
Nevada,2020,roaded,0,0.0
Nevada,2020,roaded,1,1.961658
Nevada,2020,roaded,2,1.178289
Nevada,2020,roaded,3,1.4838479999999998
Nevada,2020,roaded,4,1.1919779999999998
Nevada,2020,roaded,5,0.0
Nevada,2020,roaded,6,0.0
Nevada,2020,roadless,0,0.0
Nevada,2020,roadless,1,1.3398750000000001
Nevada,2020,roadless,2,5.972841
Nevada,2020,roadless,3,5.040693
Nevada,2020,roadless,4,0.30202199999999996
Nevada,2020,roadless,5,0.0
Nevada,2020,roadless,6,0.0
Nevada,2020,wilderness,0,0.0
Nevada,2020,wilderness,1,0.273591
Nevada,2020,wilderness,2,1.2814830000000001
Nevada,2020,wilderness,3,0.31131
Nevada,2020,wilderness,4,0.0
Nevada,2020,wilderness,5,0.0
Nevada,2020,wilderness,6,0.0
Nevada,2021,roaded,0,0.0
Nevada,2021,roaded,1,2.213766
Nevada,2021,roaded,2,12.280878
Nevada,2021,roaded,3,18.799695
Nevada,2021,roaded,4,2.2428
Nevada,2021,roaded,5,0.0189
Nevada,2021,roaded,6,0.099
Nevada,2021,roadless,0,0.0
Nevada,2021,roadless,1,0.0315
Nevada,2021,roadless,2,0.04769999999999999
Nevada,2021,roadless,3,0.23399999999999999
Nevada,2021,roadless,4,0.1494
Nevada,2021,roadless,5,0.0045000000000000005
Nevada,2021,roadless,6,0.0
